	DSInum	term_freq	word
2510	21	0	conservative
2511	21	0	democracy
2512	21	0	democrat
2513	21	0	democratic party
2514	21	0	economy
2515	21	2	election
2516	21	11	energy
2517	21	0	environment
2518	21	0	government
2519	21	0	hack
2520	21	0	hillary clinton
2521	21	0	house republican
2522	21	0	immigrant
2523	21	0	immigration
2524	21	0	intelligence agency
2525	21	0	keystone pipeline
2526	21	0	lawmaker
2527	21	3	leader
2528	21	0	legislation
2529	21	0	media
2530	21	0	mexico
2531	21	0	money
2532	21	0	moscow
2533	21	0	obamacare
2534	21	0	party
2535	21	1	power
2536	21	0	presidency
2537	21	5	president
2538	21	0	president elect
2539	21	0	regulation
2540	21	0	republican
2541	21	0	republican lawmakers
2542	21	0	republican leaders
2543	21	0	restriction
2544	21	0	russia
2545	21	0	russian
2546	21	0	sanction
2547	21	1	secretary
2548	21	0	tax break
2549	21	0	terrorist
2550	21	0	transition staff
2551	21	0	transpacifict partnership
2552	21	0	tweet
2553	21	0	twitter
2554	21	0	vladimir putin
2555	21	0	vote
2556	21	0	voter
2557	21	0	wall
2558	21	0	war
2559	21	2	washington
2560	21	0	white house
2561	21	0	hiring freeze
2562	21	0	job
2563	21	0	order
2564	21	0	uncertainty
2565	21	1	work
2566	21	0	freedom caucus
2567	21	0	gerrymander
2568	21	0	house of representatives
2569	21	0	jobs
2570	21	0	executive order
2571	21	0	internet user
2572	21	0	sensitive information
2573	21	0	internet history
2574	21	0	federal communications commission
2575	21	0	virtual private network
2576	21	0	consumer permission
2577	21	0	coal miners
2578	21	0	environmental regulation
2579	21	0	Middle-Eastern countries
2580	21	0	emergency stay
2581	21	0	our country
2582	21	0	refugees
2583	21	0	travel ban
2584	21	0	japan
2585	21	0	navarro
2586	21	0	trade deficit
2587	21	0	trading partners
2588	21	0	military action
2589	21	0	missile
2590	21	0	north korea
2591	21	0	nuclear testing
2592	21	0	rex tillerson
2593	21	0	south korea
2594	21	0	threats
2595	21	0	christopher steele
2596	21	0	fbi
2597	21	0	kremlin election involvement
2598	21	0	mickhail kulagin
2599	21	0	bankruptcy
2600	21	0	bill
2601	21	0	healthcare
2602	21	0	reform
2603	21	0	foreign country
2604	21	0	lawful resistriction
2605	21	0	public safety
2606	21	0	travel
2607	21	0	united states
2608	21	0	american healthcare act
2609	21	0	deductibles
2610	21	0	premiums
2611	21	0	repeal and replace
2612	21	0	ryan
2613	21	0	construction
2614	21	0	cost
2615	21	0	department of homeland security
2616	21	0	U.S.MexicoBorder
2617	21	0	community
2618	21	0	small business
2619	21	0	small business confidence
2620	21	0	affordable care act
2621	21	0	regulations
2622	21	0	small business community
2623	21	0	united states economy
2624	21	0	tax overhaul
2625	22	0	administration
2626	22	0	american energy
2627	22	0	bank
2628	22	0	barack obama
2629	22	0	border
2630	22	0	bridge
2631	22	0	business
2632	22	3	campaign
2633	22	0	climate change
2634	22	0	congress
2635	22	0	conservative
2636	22	1	democracy
2637	22	1	democrat
2638	22	0	democratic party
2639	22	0	economy
2640	22	6	election
2641	22	0	energy
2642	22	0	environment
2643	22	0	government
2644	22	0	hack
2645	22	0	hillary clinton
2646	22	0	house republican
2647	22	0	immigrant
2648	22	0	immigration
2649	22	0	intelligence agency
2650	22	0	keystone pipeline
2651	22	0	lawmaker
2652	22	1	leader
2653	22	0	legislation
2654	22	0	media
2655	22	0	mexico
2656	22	0	money
2657	22	1	moscow
2658	22	0	obamacare
2659	22	1	party
2660	22	0	power
2661	22	0	presidency
2662	22	6	president
2663	22	0	president elect
2664	22	0	regulation
2665	22	4	republican
2666	22	0	republican lawmakers
2667	22	0	republican leaders
2668	22	0	restriction
2669	22	13	russia
2670	22	4	russian
2671	22	0	sanction
2672	22	0	secretary
2673	22	0	tax break
2674	22	0	terrorist
2675	22	0	transition staff
2676	22	0	transpacifict partnership
2677	22	0	tweet
2678	22	0	twitter
2679	22	0	vladimir putin
2680	22	2	vote
2681	22	0	voter
2682	22	0	wall
2683	22	0	war
2684	22	0	washington
2685	22	0	white house
2686	22	0	hiring freeze
2687	22	0	job
2688	22	1	order
2689	22	0	uncertainty
2690	22	0	work
2691	22	0	freedom caucus
2692	22	0	gerrymander
2693	22	0	house of representatives
2694	22	0	jobs
2695	22	0	executive order
2696	22	0	internet user
2697	22	0	sensitive information
2698	22	0	internet history
2699	22	0	federal communications commission
2700	22	0	virtual private network
2701	22	0	consumer permission
2702	22	0	coal miners
2703	22	0	environmental regulation
2704	22	0	Middle-Eastern countries
2705	22	0	emergency stay
2706	22	0	our country
2707	22	0	refugees
2708	22	0	travel ban
2709	22	0	japan
2710	22	0	navarro
2711	22	0	trade deficit
2712	22	0	trading partners
2713	22	0	military action
2714	22	0	missile
2715	22	0	north korea
2716	22	0	nuclear testing
2717	22	0	rex tillerson
2718	22	0	south korea
2719	22	0	threats
2720	22	0	christopher steele
2721	22	0	fbi
2722	22	0	kremlin election involvement
2723	22	0	mickhail kulagin
2724	22	0	bankruptcy
2725	22	0	bill
2726	22	0	healthcare
2727	22	0	reform
2728	22	0	foreign country
2729	22	0	lawful resistriction
2730	22	0	public safety
2731	22	0	travel
2732	22	0	united states
2733	22	0	american healthcare act
2734	22	0	deductibles
2735	22	0	premiums
2736	22	0	repeal and replace
2737	22	0	ryan
2738	22	0	construction
2739	22	0	cost
2740	22	0	department of homeland security
2741	22	0	U.S.MexicoBorder
2742	22	3	community
2743	22	0	small business
2744	22	0	small business confidence
2745	22	0	affordable care act
2746	22	0	regulations
2747	22	0	small business community
2748	22	0	united states economy
2749	22	0	tax overhaul
2750	23	1	administration
2751	23	0	american energy
2752	23	0	bank
2753	23	0	barack obama
2754	23	0	border
2755	23	0	bridge
2756	23	1	business
2757	23	1	campaign
2758	23	0	climate change
2759	23	0	congress
2760	23	0	conservative
2761	23	1	democracy
2762	23	0	democrat
2763	23	0	democratic party
2764	23	0	economy
2765	23	0	election
2766	23	0	energy
2767	23	0	environment
2768	23	0	government
2769	23	0	hack
2770	23	0	hillary clinton
2771	23	0	house republican
2772	23	0	immigrant
2773	23	0	immigration
2774	23	0	intelligence agency
2775	23	0	keystone pipeline
2776	23	0	lawmaker
2777	23	0	leader
2778	23	0	legislation
2779	23	4	media
2780	23	0	mexico
2781	23	0	money
2782	23	0	moscow
2783	23	0	obamacare
2784	23	0	party
2785	23	0	power
2786	23	0	presidency
2787	23	7	president
2788	23	0	president elect
2789	23	0	regulation
2790	23	0	republican
2791	23	0	republican lawmakers
2792	23	0	republican leaders
2793	23	0	restriction
2794	23	2	russia
2795	23	2	russian
2796	23	0	sanction
2797	23	0	secretary
2798	23	0	tax break
2799	23	0	terrorist
2800	23	0	transition staff
2801	23	0	transpacifict partnership
2802	23	2	tweet
2803	23	0	twitter
2804	23	0	vladimir putin
2805	23	0	vote
2806	23	0	voter
2807	23	0	wall
2808	23	0	war
2809	23	0	washington
2810	23	0	white house
2811	23	0	hiring freeze
2812	23	0	job
2813	23	0	order
2814	23	0	uncertainty
2815	23	0	work
2816	23	0	freedom caucus
2817	23	0	gerrymander
2818	23	0	house of representatives
2819	23	0	jobs
2820	23	0	executive order
2821	23	0	internet user
2822	23	0	sensitive information
2823	23	0	internet history
2824	23	0	federal communications commission
2825	23	0	virtual private network
2826	23	0	consumer permission
2827	23	0	coal miners
2828	23	0	environmental regulation
2829	23	0	Middle-Eastern countries
2830	23	0	emergency stay
2831	23	0	our country
2832	23	0	refugees
2833	23	0	travel ban
2834	23	0	japan
2835	23	0	navarro
2836	23	0	trade deficit
2837	23	0	trading partners
2838	23	0	military action
2839	23	0	missile
2840	23	0	north korea
2841	23	0	nuclear testing
2842	23	0	rex tillerson
2843	23	0	south korea
2844	23	0	threats
2845	23	0	christopher steele
2846	23	0	fbi
2847	23	0	kremlin election involvement
2848	23	0	mickhail kulagin
2849	23	0	bankruptcy
2850	23	0	bill
2851	23	0	healthcare
2852	23	0	reform
2853	23	0	foreign country
2854	23	0	lawful resistriction
2855	23	0	public safety
2856	23	0	travel
2857	23	0	united states
2858	23	0	american healthcare act
2859	23	0	deductibles
2860	23	0	premiums
2861	23	0	repeal and replace
2862	23	0	ryan
2863	23	0	construction
2864	23	0	cost
2865	23	0	department of homeland security
2866	23	0	U.S.MexicoBorder
2867	23	0	community
2868	23	0	small business
2869	23	0	small business confidence
2870	23	0	affordable care act
2871	23	0	regulations
2872	23	0	small business community
2873	23	0	united states economy
2874	23	0	tax overhaul
2875	24	3	administration
2876	24	0	american energy
2877	24	0	bank
2878	24	0	barack obama
2879	24	0	border
2880	24	0	bridge
2881	24	0	business
2882	24	0	campaign
2883	24	0	climate change
2884	24	0	congress
2885	24	0	conservative
2886	24	0	democracy
2887	24	0	democrat
2888	24	0	democratic party
2889	24	0	economy
2890	24	0	election
2891	24	10	energy
2892	24	1	environment
2893	24	0	government
2894	24	0	hack
2895	24	0	hillary clinton
2896	24	0	house republican
2897	24	0	immigrant
2898	24	0	immigration
2899	24	0	intelligence agency
2900	24	0	keystone pipeline
2901	24	0	lawmaker
2902	24	0	leader
2903	24	0	legislation
2904	24	0	media
2905	24	0	mexico
2906	24	0	money
2907	24	0	moscow
2908	24	0	obamacare
2909	24	0	party
2910	24	5	power
2911	24	0	presidency
2912	24	3	president
2913	24	0	president elect
2914	24	2	regulation
2915	24	0	republican
2916	24	0	republican lawmakers
2917	24	0	republican leaders
2918	24	0	restriction
2919	24	0	russia
2920	24	0	russian
2921	24	0	sanction
2922	24	1	secretary
2923	24	0	tax break
2924	24	0	terrorist
2925	24	0	transition staff
2926	24	0	transpacifict partnership
2927	24	0	tweet
2928	24	0	twitter
2929	24	0	vladimir putin
2930	24	0	vote
2931	24	0	voter
2932	24	0	wall
2933	24	1	war
2934	24	0	washington
2935	24	0	white house
2936	24	0	hiring freeze
2937	24	2	job
2938	24	8	order
2939	24	0	uncertainty
2940	24	1	work
2941	24	0	freedom caucus
2942	24	0	gerrymander
2943	24	0	house of representatives
2944	24	1	jobs
2945	24	0	executive order
2946	24	0	internet user
2947	24	0	sensitive information
2948	24	0	internet history
2949	24	0	federal communications commission
2950	24	0	virtual private network
2951	24	0	consumer permission
2952	24	0	coal miners
2953	24	0	environmental regulation
2954	24	0	Middle-Eastern countries
2955	24	0	emergency stay
2956	24	0	our country
2957	24	0	refugees
2958	24	0	travel ban
2959	24	0	japan
2960	24	0	navarro
2961	24	0	trade deficit
2962	24	0	trading partners
2963	24	0	military action
2964	24	0	missile
2965	24	0	north korea
2966	24	0	nuclear testing
2967	24	0	rex tillerson
2968	24	0	south korea
2969	24	0	threats
2970	24	0	christopher steele
2971	24	0	fbi
2972	24	0	kremlin election involvement
2973	24	0	mickhail kulagin
2974	24	0	bankruptcy
2975	24	0	bill
2976	24	0	healthcare
2977	24	0	reform
2978	24	0	foreign country
2979	24	0	lawful resistriction
2980	24	0	public safety
2981	24	0	travel
2982	24	0	united states
2983	24	0	american healthcare act
2984	24	0	deductibles
2985	24	0	premiums
2986	24	0	repeal and replace
2987	24	0	ryan
2988	24	0	construction
2989	24	2	cost
2990	24	0	department of homeland security
2991	24	0	U.S.MexicoBorder
2992	24	0	community
2993	24	0	small business
2994	24	0	small business confidence
2995	24	0	affordable care act
2996	24	5	regulations
2997	24	0	small business community
2998	24	0	united states economy
2999	24	0	tax overhaul
3000	25	4	administration
3001	25	0	american energy
3002	25	1	bank
3003	25	0	barack obama
3004	25	1	border
3005	25	0	bridge
3006	25	2	business
3007	25	4	campaign
3008	25	0	climate change
3009	25	1	congress
3010	25	2	conservative
3011	25	0	democracy
3012	25	0	democrat
3013	25	0	democratic party
3014	25	1	economy
3015	25	0	election
3016	25	2	energy
3017	25	1	environment
3018	25	4	government
3019	25	0	hack
3020	25	0	hillary clinton
3021	25	0	house republican
3022	25	0	immigrant
3023	25	2	immigration
3024	25	0	intelligence agency
3025	25	0	keystone pipeline
3026	25	0	lawmaker
3027	25	2	leader
3028	25	2	legislation
3029	25	0	media
3030	25	0	mexico
3031	25	1	money
3032	25	0	moscow
3033	25	10	obamacare
3034	25	2	party
3035	25	0	power
3036	25	0	presidency
3037	25	54	president
3038	25	0	president elect
3039	25	0	regulation
3040	25	2	republican
3041	25	0	republican lawmakers
3042	25	0	republican leaders
3043	25	0	restriction
3044	25	1	russia
3045	25	0	russian
3046	25	0	sanction
3047	25	5	secretary
3048	25	0	tax break
3049	25	0	terrorist
3050	25	0	transition staff
3051	25	0	transpacifict partnership
3052	25	2	tweet
3053	25	0	twitter
3054	25	0	vladimir putin
3055	25	29	vote
3056	25	0	voter
3057	25	1	wall
3058	25	0	war
3059	25	3	washington
3060	25	0	white house
3061	25	0	hiring freeze
3062	25	1	job
3063	25	7	order
3064	25	0	uncertainty
3065	25	6	work
3066	25	0	freedom caucus
3067	25	0	gerrymander
3068	25	0	house of representatives
3069	25	5	jobs
3070	25	0	executive order
3071	25	0	internet user
3072	25	0	sensitive information
3073	25	0	internet history
3074	25	0	federal communications commission
3075	25	0	virtual private network
3076	25	0	consumer permission
3077	25	0	coal miners
3078	25	0	environmental regulation
3079	25	0	Middle-Eastern countries
3080	25	0	emergency stay
3081	25	0	our country
3082	25	0	refugees
3083	25	0	travel ban
3084	25	1	japan
3085	25	0	navarro
3086	25	0	trade deficit
3087	25	0	trading partners
3088	25	0	military action
3089	25	0	missile
3090	25	0	north korea
3091	25	0	nuclear testing
3092	25	0	rex tillerson
3093	25	0	south korea
3094	25	0	threats
3095	25	0	christopher steele
3096	25	0	fbi
3097	25	0	kremlin election involvement
3098	25	0	mickhail kulagin
3099	25	0	bankruptcy
3100	25	17	bill
3101	25	12	healthcare
3102	25	12	reform
3103	25	0	foreign country
3104	25	0	lawful resistriction
3105	25	0	public safety
3106	25	0	travel
3107	25	0	united states
3108	25	0	american healthcare act
3109	25	3	deductibles
3110	25	2	premiums
3111	25	0	repeal and replace
3112	25	8	ryan
3113	25	1	construction
3114	25	3	cost
3115	25	0	department of homeland security
3116	25	0	U.S.MexicoBorder
3117	25	1	community
3118	25	0	small business
3119	25	0	small business confidence
3120	25	0	affordable care act
3121	25	2	regulations
3122	25	0	small business community
3123	25	0	united states economy
3124	25	0	tax overhaul
3125	26	4	administration
3126	26	0	american energy
3127	26	0	bank
3128	26	0	barack obama
3129	26	0	border
3130	26	0	bridge
3131	26	0	business
3132	26	4	campaign
3133	26	0	climate change
3134	26	2	congress
3135	26	0	conservative
3136	26	0	democracy
3137	26	1	democrat
3138	26	0	democratic party
3139	26	0	economy
3140	26	2	election
3141	26	0	energy
3142	26	0	environment
3143	26	2	government
3144	26	0	hack
3145	26	0	hillary clinton
3146	26	0	house republican
3147	26	0	immigrant
3148	26	0	immigration
3149	26	0	intelligence agency
3150	26	0	keystone pipeline
3151	26	0	lawmaker
3152	26	0	leader
3153	26	0	legislation
3154	26	4	media
3155	26	0	mexico
3156	26	0	money
3157	26	3	moscow
3158	26	0	obamacare
3159	26	0	party
3160	26	3	power
3161	26	0	presidency
3162	26	7	president
3163	26	0	president elect
3164	26	0	regulation
3165	26	0	republican
3166	26	0	republican lawmakers
3167	26	0	republican leaders
3168	26	0	restriction
3169	26	15	russia
3170	26	8	russian
3171	26	0	sanction
3172	26	0	secretary
3173	26	0	tax break
3174	26	0	terrorist
3175	26	0	transition staff
3176	26	0	transpacifict partnership
3177	26	0	tweet
3178	26	2	twitter
3179	26	0	vladimir putin
3180	26	1	vote
3181	26	5	voter
3182	26	0	wall
3183	26	0	war
3184	26	2	washington
3185	26	0	white house
3186	26	0	hiring freeze
3187	26	1	job
3188	26	2	order
3189	26	0	uncertainty
3190	26	2	work
3191	26	0	freedom caucus
3192	26	0	gerrymander
3193	26	0	house of representatives
3194	26	0	jobs
3195	26	0	executive order
3196	26	0	internet user
3197	26	0	sensitive information
3198	26	0	internet history
3199	26	0	federal communications commission
3200	26	0	virtual private network
3201	26	0	consumer permission
3202	26	0	coal miners
3203	26	0	environmental regulation
3204	26	0	Middle-Eastern countries
3205	26	0	emergency stay
3206	26	0	our country
3207	26	0	refugees
3208	26	0	travel ban
3209	26	0	japan
3210	26	0	navarro
3211	26	0	trade deficit
3212	26	0	trading partners
3213	26	0	military action
3214	26	0	missile
3215	26	0	north korea
3216	26	0	nuclear testing
3217	26	0	rex tillerson
3218	26	0	south korea
3219	26	0	threats
3220	26	0	christopher steele
3221	26	17	fbi
3222	26	0	kremlin election involvement
3223	26	0	mickhail kulagin
3224	26	0	bankruptcy
3225	26	0	bill
3226	26	0	healthcare
3227	26	0	reform
3228	26	0	foreign country
3229	26	0	lawful resistriction
3230	26	0	public safety
3231	26	0	travel
3232	26	0	united states
3233	26	0	american healthcare act
3234	26	0	deductibles
3235	26	0	premiums
3236	26	0	repeal and replace
3237	26	0	ryan
3238	26	0	construction
3239	26	0	cost
3240	26	0	department of homeland security
3241	26	0	U.S.MexicoBorder
3242	26	3	community
3243	26	0	small business
3244	26	0	small business confidence
3245	26	0	affordable care act
3246	26	0	regulations
3247	26	0	small business community
3248	26	0	united states economy
3249	26	0	tax overhaul
3250	27	0	administration
3251	27	0	american energy
3252	27	0	bank
3253	27	0	barack obama
3254	27	0	border
3255	27	0	bridge
3256	27	0	business
3257	27	0	campaign
3258	27	0	climate change
3259	27	0	congress
3260	27	0	conservative
3261	27	0	democracy
3262	27	0	democrat
3263	27	0	democratic party
3264	27	0	economy
3265	27	0	election
3266	27	0	energy
3267	27	0	environment
3268	27	0	government
3269	27	0	hack
3270	27	0	hillary clinton
3271	27	0	house republican
3272	27	0	immigrant
3273	27	0	immigration
3274	27	0	intelligence agency
3275	27	0	keystone pipeline
3276	27	0	lawmaker
3277	27	0	leader
3278	27	0	legislation
3279	27	0	media
3280	27	0	mexico
3281	27	0	money
3282	27	0	moscow
3283	27	0	obamacare
3284	27	0	party
3285	27	0	power
3286	27	0	presidency
3287	27	5	president
3288	27	0	president elect
3289	27	0	regulation
3290	27	0	republican
3291	27	0	republican lawmakers
3292	27	0	republican leaders
3293	27	0	restriction
3294	27	0	russia
3295	27	0	russian
3296	27	0	sanction
3297	27	18	secretary
3298	27	0	tax break
3299	27	0	terrorist
3300	27	0	transition staff
3301	27	0	transpacifict partnership
3302	27	0	tweet
3303	27	0	twitter
3304	27	0	vladimir putin
3305	27	0	vote
3306	27	0	voter
3307	27	0	wall
3308	27	0	war
3309	27	0	washington
3310	27	0	white house
3311	27	0	hiring freeze
3312	27	0	job
3313	27	9	order
3314	27	0	uncertainty
3315	27	0	work
3316	27	0	freedom caucus
3317	27	0	gerrymander
3318	27	0	house of representatives
3319	27	0	jobs
3320	27	0	executive order
3321	27	0	internet user
3322	27	0	sensitive information
3323	27	0	internet history
3324	27	0	federal communications commission
3325	27	0	virtual private network
3326	27	0	consumer permission
3327	27	0	coal miners
3328	27	0	environmental regulation
3329	27	0	Middle-Eastern countries
3330	27	0	emergency stay
3331	27	0	our country
3332	27	0	refugees
3333	27	0	travel ban
3334	27	0	japan
3335	27	0	navarro
3336	27	0	trade deficit
3337	27	0	trading partners
3338	27	0	military action
3339	27	0	missile
3340	27	0	north korea
3341	27	0	nuclear testing
3342	27	0	rex tillerson
3343	27	0	south korea
3344	27	0	threats
3345	27	0	christopher steele
3346	27	0	fbi
3347	27	0	kremlin election involvement
3348	27	0	mickhail kulagin
3349	27	0	bankruptcy
3350	27	0	bill
3351	27	0	healthcare
3352	27	0	reform
3353	27	0	foreign country
3354	27	0	lawful resistriction
3355	27	0	public safety
3356	27	0	travel
3357	27	0	united states
3358	27	0	american healthcare act
3359	27	0	deductibles
3360	27	0	premiums
3361	27	0	repeal and replace
3362	27	0	ryan
3363	27	0	construction
3364	27	0	cost
3365	27	0	department of homeland security
3366	27	0	U.S.MexicoBorder
3367	27	0	community
3368	27	0	small business
3369	27	0	small business confidence
3370	27	0	affordable care act
3371	27	0	regulations
3372	27	0	small business community
3373	27	0	united states economy
3374	27	0	tax overhaul
3375	28	2	administration
3376	28	0	american energy
3377	28	0	bank
3378	28	0	barack obama
3379	28	0	border
3380	28	0	bridge
3381	28	0	business
3382	28	1	campaign
3383	28	0	climate change
3384	28	0	congress
3385	28	0	conservative
3386	28	0	democracy
3387	28	0	democrat
3388	28	0	democratic party
3389	28	0	economy
3390	28	0	election
3391	28	6	energy
3392	28	0	environment
3393	28	1	government
3394	28	0	hack
3395	28	0	hillary clinton
3396	28	0	house republican
3397	28	0	immigrant
3398	28	0	immigration
3399	28	0	intelligence agency
3400	28	0	keystone pipeline
3401	28	0	lawmaker
3402	28	0	leader
3403	28	0	legislation
3404	28	0	media
3405	28	0	mexico
3406	28	0	money
3407	28	0	moscow
3408	28	0	obamacare
3409	28	0	party
3410	28	6	power
3411	28	0	presidency
3412	28	3	president
3413	28	0	president elect
3414	28	2	regulation
3415	28	0	republican
3416	28	0	republican lawmakers
3417	28	0	republican leaders
3418	28	0	restriction
3419	28	0	russia
3420	28	0	russian
3421	28	0	sanction
3422	28	1	secretary
3423	28	0	tax break
3424	28	0	terrorist
3425	28	0	transition staff
3426	28	0	transpacifict partnership
3427	28	0	tweet
3428	28	0	twitter
3429	28	0	vladimir putin
3430	28	0	vote
3431	28	0	voter
3432	28	0	wall
3433	28	0	war
3434	28	0	washington
3435	28	0	white house
3436	28	0	hiring freeze
3437	28	0	job
3438	28	8	order
3439	28	0	uncertainty
3440	28	0	work
3441	28	0	freedom caucus
3442	28	0	gerrymander
3443	28	0	house of representatives
3444	28	4	jobs
3445	28	0	executive order
3446	28	0	internet user
3447	28	0	sensitive information
3448	28	0	internet history
3449	28	0	federal communications commission
3450	28	0	virtual private network
3451	28	0	consumer permission
3452	28	0	coal miners
3453	28	0	environmental regulation
3454	28	0	Middle-Eastern countries
3455	28	0	emergency stay
3456	28	0	our country
3457	28	0	refugees
3458	28	0	travel ban
3459	28	0	japan
3460	28	0	navarro
3461	28	0	trade deficit
3462	28	0	trading partners
3463	28	0	military action
3464	28	0	missile
3465	28	0	north korea
3466	28	0	nuclear testing
3467	28	0	rex tillerson
3468	28	0	south korea
3469	28	0	threats
3470	28	0	christopher steele
3471	28	0	fbi
3472	28	0	kremlin election involvement
3473	28	0	mickhail kulagin
3474	28	0	bankruptcy
3475	28	0	bill
3476	28	0	healthcare
3477	28	0	reform
3478	28	0	foreign country
3479	28	0	lawful resistriction
3480	28	0	public safety
3481	28	0	travel
3482	28	0	united states
3483	28	0	american healthcare act
3484	28	0	deductibles
3485	28	0	premiums
3486	28	0	repeal and replace
3487	28	0	ryan
3488	28	0	construction
3489	28	0	cost
3490	28	0	department of homeland security
3491	28	0	U.S.MexicoBorder
3492	28	0	community
3493	28	0	small business
3494	28	0	small business confidence
3495	28	0	affordable care act
3496	28	2	regulations
3497	28	0	small business community
3498	28	0	united states economy
3499	28	0	tax overhaul
3500	29	1	administration
3501	29	0	american energy
3502	29	0	bank
3503	29	0	barack obama
3504	29	0	border
3505	29	0	bridge
3506	29	0	business
3507	29	0	campaign
3508	29	0	climate change
3509	29	0	congress
3510	29	0	conservative
3511	29	0	democracy
3512	29	0	democrat
3513	29	0	democratic party
3514	29	2	economy
3515	29	0	election
3516	29	0	energy
3517	29	0	environment
3518	29	0	government
3519	29	0	hack
3520	29	0	hillary clinton
3521	29	0	house republican
3522	29	0	immigrant
3523	29	0	immigration
3524	29	0	intelligence agency
3525	29	0	keystone pipeline
3526	29	0	lawmaker
3527	29	0	leader
3528	29	0	legislation
3529	29	0	media
3530	29	0	mexico
3531	29	0	money
3532	29	0	moscow
3533	29	0	obamacare
3534	29	2	party
3535	29	0	power
3536	29	0	presidency
3537	29	3	president
3538	29	0	president elect
3539	29	0	regulation
3540	29	0	republican
3541	29	0	republican lawmakers
3542	29	0	republican leaders
3543	29	0	restriction
3544	29	0	russia
3545	29	0	russian
3546	29	0	sanction
3547	29	1	secretary
3548	29	0	tax break
3549	29	0	terrorist
3550	29	0	transition staff
3551	29	0	transpacifict partnership
3552	29	0	tweet
3553	29	0	twitter
3554	29	0	vladimir putin
3555	29	1	vote
3556	29	0	voter
3557	29	0	wall
3558	29	0	war
3559	29	0	washington
3560	29	0	white house
3561	29	0	hiring freeze
3562	29	0	job
3563	29	0	order
3564	29	0	uncertainty
3565	29	0	work
3566	29	0	freedom caucus
3567	29	0	gerrymander
3568	29	0	house of representatives
3569	29	0	jobs
3570	29	0	executive order
3571	29	0	internet user
3572	29	0	sensitive information
3573	29	0	internet history
3574	29	0	federal communications commission
3575	29	0	virtual private network
3576	29	0	consumer permission
3577	29	0	coal miners
3578	29	0	environmental regulation
3579	29	0	Middle-Eastern countries
3580	29	0	emergency stay
3581	29	0	our country
3582	29	0	refugees
3583	29	0	travel ban
3584	29	0	japan
3585	29	0	navarro
3586	29	0	trade deficit
3587	29	0	trading partners
3588	29	0	military action
3589	29	0	missile
3590	29	0	north korea
3591	29	0	nuclear testing
3592	29	0	rex tillerson
3593	29	0	south korea
3594	29	0	threats
3595	29	0	christopher steele
3596	29	0	fbi
3597	29	0	kremlin election involvement
3598	29	0	mickhail kulagin
3599	29	0	bankruptcy
3600	29	4	bill
3601	29	0	healthcare
3602	29	0	reform
3603	29	0	foreign country
3604	29	0	lawful resistriction
3605	29	0	public safety
3606	29	0	travel
3607	29	0	united states
3608	29	0	american healthcare act
3609	29	0	deductibles
3610	29	0	premiums
3611	29	0	repeal and replace
3612	29	0	ryan
3613	29	0	construction
3614	29	0	cost
3615	29	0	department of homeland security
3616	29	0	U.S.MexicoBorder
3617	29	0	community
3618	29	0	small business
3619	29	0	small business confidence
3620	29	0	affordable care act
3621	29	0	regulations
3622	29	0	small business community
3623	29	0	united states economy
3624	29	0	tax overhaul
3625	30	0	administration
3626	30	0	american energy
3627	30	0	bank
3628	30	0	barack obama
3629	30	9	border
3630	30	0	bridge
3631	30	0	business
3632	30	3	campaign
3633	30	0	climate change
3634	30	4	congress
3635	30	0	conservative
3636	30	0	democracy
3637	30	0	democrat
3638	30	0	democratic party
3639	30	0	economy
3640	30	0	election
3641	30	0	energy
3642	30	0	environment
3643	30	3	government
3644	30	0	hack
3645	30	0	hillary clinton
3646	30	0	house republican
3647	30	0	immigrant
3648	30	0	immigration
3649	30	0	intelligence agency
3650	30	0	keystone pipeline
3651	30	0	lawmaker
3652	30	1	leader
3653	30	0	legislation
3654	30	0	media
3655	30	6	mexico
3656	30	0	money
3657	30	0	moscow
3658	30	0	obamacare
3659	30	0	party
3660	30	0	power
3661	30	0	presidency
3662	30	3	president
3663	30	0	president elect
3664	30	0	regulation
3665	30	1	republican
3666	30	0	republican lawmakers
3667	30	0	republican leaders
3668	30	0	restriction
3669	30	0	russia
3670	30	0	russian
3671	30	0	sanction
3672	30	1	secretary
3673	30	0	tax break
3674	30	0	terrorist
3675	30	0	transition staff
3676	30	0	transpacifict partnership
3677	30	0	tweet
3678	30	0	twitter
3679	30	0	vladimir putin
3680	30	0	vote
3681	30	0	voter
3682	30	4	wall
3683	30	0	war
3684	30	0	washington
3685	30	0	white house
3686	30	0	hiring freeze
3687	30	0	job
3688	30	1	order
3689	30	0	uncertainty
3690	30	1	work
3691	30	0	freedom caucus
3692	30	0	gerrymander
3693	30	0	house of representatives
3694	30	0	jobs
3695	30	0	executive order
3696	30	0	internet user
3697	30	0	sensitive information
3698	30	0	internet history
3699	30	0	federal communications commission
3700	30	0	virtual private network
3701	30	0	consumer permission
3702	30	0	coal miners
3703	30	0	environmental regulation
3704	30	0	Middle-Eastern countries
3705	30	0	emergency stay
3706	30	0	our country
3707	30	0	refugees
3708	30	0	travel ban
3709	30	0	japan
3710	30	0	navarro
3711	30	0	trade deficit
3712	30	0	trading partners
3713	30	0	military action
3714	30	0	missile
3715	30	0	north korea
3716	30	0	nuclear testing
3717	30	0	rex tillerson
3718	30	0	south korea
3719	30	0	threats
3720	30	0	christopher steele
3721	30	0	fbi
